USERID,USERNAME,USERFOLLOWERS,TEXT,CREATED,POLARITY,SUBJECTIVITY,SENTIMENT,ENCODE
1232412008768790528,dsc__off,83,You just hate to see it https://t.co/76vHkcr7QU,2020-02-25 21:08:14,-0.8,0.9,NEGATIVE,b'You just hate to see it https://t.co/76vHkcr7QU'
1232411574494793730,RealMikeBarnett,95,"@startrekcbs @ansonmount Fav Pike moment was his very first scene in DSC. Fav episode was ""New Eden"" when I realize… https://t.co/gB1VCOVggE",2020-02-25 21:06:31,0.23068181818181818,0.44393939393939397,NEUTRAL,"b'@startrekcbs @ansonmount Fav Pike moment was his very first scene in DSC. Fav episode was ""New Eden"" when I realize\xe2\x80\xa6 https://t.co/gB1VCOVggE'"
1232411556350029824,Owhy79,0,@Qantas your site kept crashing last night as I was trying to book j flights PER - LHR QF1/2 on the DSC offer and n… https://t.co/X7eQ0xKH5K,2020-02-25 21:06:26,0.0,0.06666666666666667,NEGATIVE,b'@Qantas your site kept crashing last night as I was trying to book j flights PER - LHR QF1/2 on the DSC offer and n\xe2\x80\xa6 https://t.co/X7eQ0xKH5K'
1232411521311019015,dsc_srkI,158,thinking of when doyoung retainer was the only thing on my TL.. miss it,2020-02-25 21:06:18,0.0,1.0,NEGATIVE,b'thinking of when doyoung retainer was the only thing on my TL.. miss it'
1232411498724634626,julian_dsc,1841,@mufcgrace_ Who takes a shower? Washing is so overrated,2020-02-25 21:06:13,0.0,0.0,NEGATIVE,b'@mufcgrace_ Who takes a shower? Washing is so overrated'
1232410235488198657,Cptsugarbear,4517,@DSC_Smurf @Wendys I dont deny it. Come at me.,2020-02-25 21:01:11,0.0,0.0,NEGATIVE,b'@DSC_Smurf @Wendys I dont deny it. Come at me.'
1232410213791289345,julian_dsc,1841,@NiftyNeres Great potential,2020-02-25 21:01:06,0.4,0.875,POSITIVE,b'@NiftyNeres Great potential'
1232409832092848129,jerem_dsc,165,"RT @NightlyJambles: anyways
bruce tim's shape language and line of action fucking slaps https://t.co/Xunqde4sUr",2020-02-25 20:59:35,-0.25,0.45,NEGATIVE,"b""RT @NightlyJambles: anyways\nbruce tim's shape language and line of action fucking slaps https://t.co/Xunqde4sUr"""
1232409544673853447,julian_dsc,1841,@Delta Can u follow me? I always enjoy flying with you!,2020-02-25 20:58:27,0.5,0.5,POSITIVE,b'@Delta Can u follow me? I always enjoy flying with you!'
1232409452554391553,jerem_dsc,165,"RT @moviedetail: [PARASITE,2020] the past nanny who ringed the doorbell completely changed the whole tone of the movie. From dark comedy to…",2020-02-25 20:58:05,-0.16999999999999998,0.48999999999999994,NEGATIVE,"b'RT @moviedetail: [PARASITE,2020] the past nanny who ringed the doorbell completely changed the whole tone of the movie. From dark comedy to\xe2\x80\xa6'"
1232409206134689792,DSC_WA,143,"RT @NavalShipbuildC: 📅 Save the Date - upcoming events for 2020!

The Naval Shipbuilding College ⚓️ will be in attendance at the following…",2020-02-25 20:57:06,0.0,0.0,NEGATIVE,b'RT @NavalShipbuildC: \xf0\x9f\x93\x85 Save the Date - upcoming events for 2020!\n\nThe Naval Shipbuilding College \xe2\x9a\x93\xef\xb8\x8f will be in attendance at the following\xe2\x80\xa6'
1232409119136632834,zhongschenle,4371,@dsc_srkI WHY NOT,2020-02-25 20:56:45,0.0,0.0,NEGATIVE,b'@dsc_srkI WHY NOT'
1232408808388952065,dsc_srkI,158,RT @tenuwine_: u got kicked out of 2pm for calling korea gay on myspace u not inspiring anyone 😭,2020-02-25 20:55:31,0.08333333333333334,0.7916666666666667,NEGATIVE,b'RT @tenuwine_: u got kicked out of 2pm for calling korea gay on myspace u not inspiring anyone \xf0\x9f\x98\xad'
1232408125954822144,julian_dsc,1841,@ftblnik Watch both imo,2020-02-25 20:52:48,0.0,0.0,NEGATIVE,b'@ftblnik Watch both imo'
1232407674232430592,pne_jayden,1283,@julian_dsc preston are losing 2-0,2020-02-25 20:51:01,0.0,0.0,NEGATIVE,b'@julian_dsc preston are losing 2-0'
1232407585212551169,julian_dsc,1841,@pne_jayden what happened,2020-02-25 20:50:39,0.0,0.0,NEGATIVE,b'@pne_jayden what happened'
1232406783857086464,macsween_prue,12286,"RT @bob_parto: **MAJOR SYDNEY CONSERVATIVE EVENT**
Hear Senator Jim Molan speak on integrity &amp; service...
- Jim received the highest person…",2020-02-25 20:47:28,0.0625,0.5,NEGATIVE,b'RT @bob_parto: **MAJOR SYDNEY CONSERVATIVE EVENT**\nHear Senator Jim Molan speak on integrity &amp; service...\n- Jim received the highest person\xe2\x80\xa6'
1232406495851053058,filipafcc,1221,@julian_dsc @PuliSZN22 The one and only German goat https://t.co/qWUc253rBa,2020-02-25 20:46:20,0.0,0.5,NEGATIVE,b'@julian_dsc @PuliSZN22 The one and only German goat https://t.co/qWUc253rBa'
1232406205613707266,jennycarter1980,771,RT @centrespotorg: Level 1 Award in Developing Community Activities for Youth At Risk course for coaches and volunteers. #Februaryhalfterm…,2020-02-25 20:45:11,0.0,0.0,NEGATIVE,b'RT @centrespotorg: Level 1 Award in Developing Community Activities for Youth At Risk course for coaches and volunteers. #Februaryhalfterm\xe2\x80\xa6'
1232405440920682496,buriboori,236,@dsc_srkI i might,2020-02-25 20:42:08,0.0,0.0,NEGATIVE,b'@dsc_srkI i might'
1232405367822393344,dsc_srkI,158,@buriboori do u have more pics of doyoung in bed,2020-02-25 20:41:51,0.5,0.5,POSITIVE,b'@buriboori do u have more pics of doyoung in bed'
1232405111990820871,dsc_srkI,158,@zhongschenle never again,2020-02-25 20:40:50,0.0,0.0,NEGATIVE,b'@zhongschenle never again'
1232404616790278147,julian_dsc,1841,RT @PuliSZN22: Muller playing like it’s 2014 again ffs😭,2020-02-25 20:38:52,0.0,0.0,NEGATIVE,b'RT @PuliSZN22: Muller playing like it\xe2\x80\x99s 2014 again ffs\xf0\x9f\x98\xad'
1232404315660140546,syrkl_dsc,284,"SMO ""Impossible"" Coins
I guess I hit the wrong mystery box last time... 
#SuperMarioOdyssey #NintendoSwitch https://t.co/cXrAjjZoaB",2020-02-25 20:37:40,-0.38888888888888884,0.6555555555555556,NEGATIVE,"b'SMO ""Impossible"" Coins\nI guess I hit the wrong mystery box last time... \n#SuperMarioOdyssey #NintendoSwitch https://t.co/cXrAjjZoaB'"
1232404065436479488,jerem_dsc,165,@alienboyhtml I LAUGHED WAY TOO HARD PLS I CAN'T STOP LAUGHING,2020-02-25 20:36:40,0.20416666666666664,0.37083333333333335,NEUTRAL,"b""@alienboyhtml I LAUGHED WAY TOO HARD PLS I CAN'T STOP LAUGHING"""
1232403835873898499,kojo_shaddy,213,"RT @dsc_duc: As part of management's quest to equip students to be competitive in the field of work, this semester's #EmployabilitySkillsPr…",2020-02-25 20:35:46,0.0,0.0,NEGATIVE,"b""RT @dsc_duc: As part of management's quest to equip students to be competitive in the field of work, this semester's #EmployabilitySkillsPr\xe2\x80\xa6"""
1232403486245081088,dsc_srkI,158,well.. where is the FLORIDA date? @NCTsmtown_127,2020-02-25 20:34:22,0.0,0.0,NEGATIVE,b'well.. where is the FLORIDA date? @NCTsmtown_127'
1232403472148025344,dsc_duc,185,"As part of management's quest to equip students to be competitive in the field of work, this semester's… https://t.co/n1J7TNuJOd",2020-02-25 20:34:19,0.0,0.0,NEGATIVE,"b""As part of management's quest to equip students to be competitive in the field of work, this semester's\xe2\x80\xa6 https://t.co/n1J7TNuJOd"""
1232403144556064770,jvngyuno,85,@dsc_srkI In my country I heard it with french fries ghsbfjbs,2020-02-25 20:33:01,0.0,0.0,NEGATIVE,b'@dsc_srkI In my country I heard it with french fries ghsbfjbs'
